aclew_child_id,corp,group_corp,group_corpNE,language,child_sex,age_mo_round,segment,segment_dur,n_spkrs_clip,tds_min,ocds_min,cds_min,ads_min,tds_mph,ocds_mph,cds_mph,ads_mph,prop_tds,prop_ocds,prop_cds,prop_ads
8357,ROW,UK_English,UK_English,British English,F,12,9,2,3,0.167,0.292,0.458,0.282,5.010000000000001,8.76,13.74,8.459999999999999,0.18412348401323045,0.3219404630650496,0.5049614112458655,0.31091510474090406
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-1,2.5,4,0.208,0.14,0.348,0.187,4.992,3.3600000000000003,8.352,4.488,0.27994616419919244,0.18842530282637956,0.468371467025572,0.25168236877523553
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-2,2.5,4,0.097,0.047,0.145,0.321,2.3280000000000003,1.128,3.4799999999999995,7.704000000000001,0.17229129662522202,0.08348134991119005,0.2575488454706927,0.5701598579040852
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-3,2.5,4,0,0.368,0.368,0.273,0,8.832,8.832,6.5520000000000005,0,0.5741029641185648,0.5741029641185648,0.4258970358814353
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-4,2.5,10,0.034,0.259,0.293,1.199,0.8160000000000001,6.216,7.032,28.776000000000003,0.02228047182175622,0.16972477064220184,0.1920052424639581,0.7857142857142857
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-5,2.5,5,0,0.682,0.682,0.69,0,16.368000000000002,16.368000000000002,16.56,0,0.49708454810495634,0.49708454810495634,0.5029154518950437
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-6,2.5,3,0.215,0.057,0.272,0.651,5.159999999999999,1.368,6.5280000000000005,15.624,0.1889279437609842,0.05008787346221442,0.23901581722319865,0.5720562390158173
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-7,2.5,2,0,0.265,0.265,0.077,0,6.36,6.36,1.848,0,0.7748538011695906,0.7748538011695906,0.22514619883040937
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-8,2.5,2,0.313,0.8,1.112,0.062,7.512,19.2,26.688,1.488,0.2104909213180901,0.5379959650302623,0.7478143913920646,0.04169468728984532
8427,CAS,Yeli_Dnye,Yeli_Dnye,Yélî Dnye,F,2,random-9,2.5,4,0,0.23,0.23,0.066,0,5.52,5.52,1.584,0,0.777027027027027,0.777027027027027,0.22297297297297297
8445,SOD,"NA_English","NA_English",English,F,8,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8445,SOD,"NA_English","NA_English",English,F,8,10,2,4,0.229,0,0.229,0.15,6.87,0,6.87,4.5,0.3766447368421053,0,0.3766447368421053,0.24671052631578944
8445,SOD,"NA_English","NA_English",English,F,8,11,2,1,1.526,0,1.526,0,45.78,0,45.78,0,0.5,0,0.5,0
8445,SOD,"NA_English","NA_English",English,F,8,12,2,2,0.916,0.008,0.923,0.319,27.48,0.24,27.69,9.57,0.4244670991658943,0.00370713623725671,0.4277108433734939,0.14782205746061167
8445,SOD,"NA_English","NA_English",English,F,8,13,2,3,0.119,0,0.119,0.68,3.57,0,3.57,20.4,0.12962962962962962,0,0.12962962962962962,0.7407407407407408
8445,SOD,"NA_English","NA_English",English,F,8,14,2,2,0.003,0,0.003,0.224,0.09,0,0.09,6.72,0.01304347826086956,0,0.01304347826086956,0.9739130434782608
8445,SOD,"NA_English","NA_English",English,F,8,15,2,3,0.073,0,0.073,0.079,2.19,0,2.19,2.37,0.3244444444444445,0,0.3244444444444445,0.35111111111111115
8445,SOD,"NA_English","NA_English",English,F,8,2,2,1,0.201,0,0.201,0,6.03,0,6.03,0,0.5,0,0.5,0
8445,SOD,"NA_English","NA_English",English,F,8,3,2,1,0.602,0,0.602,0.027,18.06,0,18.06,0.8099999999999999,0.4890333062550772,0,0.4890333062550772,0.02193338748984565
8445,SOD,"NA_English","NA_English",English,F,8,4,2,2,0.155,0,0.155,0.168,4.65,0,4.65,5.04,0.32426778242677823,0,0.32426778242677823,0.35146443514644354
8445,SOD,"NA_English","NA_English",English,F,8,5,2,2,0.14,0,0.14,0.051,4.2,0,4.2,1.5299999999999998,0.42296072507552873,0,0.42296072507552873,0.1540785498489426
8445,SOD,"NA_English","NA_English",English,F,8,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8445,SOD,"NA_English","NA_English",English,F,8,7,2,4,0.315,0,0.315,0.474,9.45,0,9.45,14.22,0.2853260869565218,0,0.2853260869565218,0.42934782608695654
8445,SOD,"NA_English","NA_English",English,F,8,8,2,2,0.167,0,0.167,0.734,5.010000000000001,0,5.010000000000001,22.02,0.1563670411985019,0,0.1563670411985019,0.6872659176029962
8445,SOD,"NA_English","NA_English",English,F,8,9,2,2,0.614,0,0.614,0.209,18.42,0,18.42,6.27,0.4272790535838553,0,0.4272790535838553,0.1454418928322895
8768,SOD,"NA_English","NA_English",English,M,12,10,2,3,0.347,0,0.347,1.13,10.41,0,10.41,33.9,0.19024122807017543,0,0.19024122807017543,0.6195175438596491
8768,SOD,"NA_English","NA_English",English,M,12,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8768,SOD,"NA_English","NA_English",English,M,12,12,2,3,0.189,0,0.189,0.943,5.67,0,5.67,28.29,0.14307342922028768,0,0.14307342922028768,0.7138531415594247
8768,SOD,"NA_English","NA_English",English,M,12,13,2,2,0.213,0,0.213,0.338,6.39,0,6.39,10.14,0.2787958115183246,0,0.2787958115183246,0.4424083769633508
8768,SOD,"NA_English","NA_English",English,M,12,14,2,3,0.315,0,0.315,0.201,9.45,0,9.45,6.03,0.3790613718411552,0,0.3790613718411552,0.24187725631768955
8768,SOD,"NA_English","NA_English",English,M,12,15,2,3,0.063,0.237,0.301,0.621,1.89,7.109999999999999,9.03,18.63,0.06395939086294417,0.2406091370558376,0.3055837563451777,0.6304568527918782
8768,SOD,"NA_English","NA_English",English,M,12,16,2,2,0.249,0,0.249,0,7.47,0,7.47,0,0.5,0,0.5,0
8768,SOD,"NA_English","NA_English",English,M,12,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8768,SOD,"NA_English","NA_English",English,M,12,3,2,2,0,0,0,0.484,0,0,0,14.52,0,0,0,1
8768,SOD,"NA_English","NA_English",English,M,12,4,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8768,SOD,"NA_English","NA_English",English,M,12,5,2,2,0.185,0,0.185,0.183,5.55,0,5.55,5.49,0.33453887884267636,0,0.33453887884267636,0.3309222423146474
8768,SOD,"NA_English","NA_English",English,M,12,6,2,1,0.488,0,0.488,0,14.64,0,14.64,0,0.5,0,0.5,0
8768,SOD,"NA_English","NA_English",English,M,12,7,2,5,0,0,0,0.225,0,0,0,6.75,0,0,0,1
8768,SOD,"NA_English","NA_English",English,M,12,8,2,1,0.065,0,0.065,0,1.95,0,1.95,0,0.5,0,0.5,0
8768,SOD,"NA_English","NA_English",English,M,12,9,2,2,0.192,0.063,0.255,1.12,5.76,1.89,7.65,33.6,0.12252712188895978,0.04020421186981493,0.16273133375877472,0.7147415443522654
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-1,5,6,0.276,0.337,0.613,3.07,3.3120000000000003,4.0440000000000005,7.356,36.84,0.06971457438747158,0.08512250568325334,0.15483708007072491,0.7754483455418034
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-2,5,2,0.291,0,0.291,1.441,3.4919999999999995,0,3.4919999999999995,17.292,0.14384577360355905,0,0.14384577360355905,0.7123084527928818
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-3,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-4,5,1,0,0.511,0.511,0,0,6.132,6.132,0,0,1,1,0
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-5,5,1,0.372,0,0.372,0,4.4639999999999995,0,4.4639999999999995,0,0.5,0,0.5,0
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-6,5,3,1.196,0.276,1.471,1.28,14.352,3.3120000000000003,17.652,15.36,0.3030149480618191,0.06992652647580441,0.3726881175576387,0.3242969343805422
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-7,5,6,0.428,0.768,1.195,0.579,5.136,9.216,14.340000000000002,6.9479999999999995,0.1943687556766576,0.34877384196185285,0.5426884650317894,0.26294277929155313
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-8,5,7,0.115,0.471,0.586,2.393,1.38,5.651999999999999,7.032,28.716,0.03716871363930188,0.1522301228183581,0.18939883645766,0.773432449903038
8787,CAS,Tseltal,Tseltal,Tseltal,M,11,random-9,5,6,0.315,0.855,1.17,2.995,3.78,10.26,14.04,35.94,0.0703125,0.19084821428571427,0.26116071428571425,0.6685267857142857
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,1,2,1,0.042,0,0.042,0,1.26,0,1.26,0,0.5,0,0.5,0
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,10,2,3,0.01,0,0.01,1.466,0.3,0,0.3,43.98,0.00672947510094212,0,0.00672947510094212,0.9865410497981156
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,11,2,2,0.032,0,0.032,0,0.96,0,0.96,0,0.5,0,0.5,0
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,12,2,3,0.068,0.007,0.075,0,2.04,0.21,2.25,0,0.4755244755244755,0.04895104895104894,0.5244755244755244,0
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,13,2,1,0.1,0.04,0.14,0,3,1.2,4.2,0,0.41666666666666663,0.16666666666666666,0.5833333333333334,0
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,14,2,3,0.333,0,0.333,0.073,9.99,0,9.99,2.19,0.45060893098782134,0,0.45060893098782134,0.09878213802435722
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,15,2,1,0.058,0,0.058,0,1.74,0,1.74,0,0.5,0,0.5,0
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,4,2,3,0,0.063,0.063,1.008,0,1.89,1.89,30.24,0,0.05882352941176471,0.05882352941176471,0.9411764705882354
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,5,2,3,0.017,0,0.017,1.015,0.51,0,0.51,30.449999999999996,0.01620591039084843,0,0.01620591039084843,0.9675881792183032
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,6,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,7,2,3,0.426,0.066,0.492,0.992,12.78,1.98,14.76,29.76,0.22303664921465968,0.03455497382198953,0.25759162303664923,0.5193717277486911
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,8,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8788,ROS,Arg_Spanish,Arg_Spanish,Spanish,F,21,9,2,4,0.178,0,0.178,1.288,5.34,0,5.34,38.64,0.10827250608272508,0,0.10827250608272508,0.7834549878345499
8924,SOD,"NA_English","NA_English",English,F,11,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8924,SOD,"NA_English","NA_English",English,F,11,10,2,2,0.124,0,0.124,0.481,3.72,0,3.72,14.43,0.1700960219478738,0,0.1700960219478738,0.6598079561042524
8924,SOD,"NA_English","NA_English",English,F,11,11,2,4,0,0,0,0.402,0,0,0,12.06,0,0,0,1
8924,SOD,"NA_English","NA_English",English,F,11,12,2,2,0.333,0,0.333,0,9.99,0,9.99,0,0.5,0,0.5,0
8924,SOD,"NA_English","NA_English",English,F,11,13,2,7,0,0.026,0.026,0.411,0,0.7799999999999999,0.7799999999999999,12.33,0,0.05949656750572082,0.05949656750572082,0.9405034324942791
8924,SOD,"NA_English","NA_English",English,F,11,14,2,5,0,0.072,0.072,0.466,0,2.1599999999999997,2.1599999999999997,13.98,0,0.13382899628252787,0.13382899628252787,0.8661710037174721
8924,SOD,"NA_English","NA_English",English,F,11,15,2,1,0.609,0,0.609,0,18.27,0,18.27,0,0.5,0,0.5,0
8924,SOD,"NA_English","NA_English",English,F,11,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
8924,SOD,"NA_English","NA_English",English,F,11,3,2,2,0,0,0,1.467,0,0,0,44.010000000000005,0,0,0,1
8924,SOD,"NA_English","NA_English",English,F,11,4,2,2,0,0,0,1.321,0,0,0,39.629999999999995,0,0,0,1
8924,SOD,"NA_English","NA_English",English,F,11,5,2,3,0.24,0,0.24,0.59,7.199999999999999,0,7.199999999999999,17.7,0.22429906542056077,0,0.22429906542056077,0.5514018691588786
8924,SOD,"NA_English","NA_English",English,F,11,6,2,3,0,0,0,0.098,0,0,0,2.94,0,0,0,1
8924,SOD,"NA_English","NA_English",English,F,11,7,2,5,0.586,0,0.586,0.619,17.58,0,17.58,18.57,0.32719151312116135,0,0.32719151312116135,0.3456169737576773
8924,SOD,"NA_English","NA_English",English,F,11,8,2,5,0.33,0.013,0.343,0.273,9.9,0.39,10.29,8.190000000000001,0.3488372093023256,0.01374207188160676,0.3625792811839324,0.2885835095137421
8924,SOD,"NA_English","NA_English",English,F,11,9,2,2,0.234,0.009,0.243,0.337,7.0200000000000005,0.26999999999999996,7.29,10.11,0.28746928746928746,0.01105651105651105,0.2985257985257985,0.414004914004914
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,12,2,3,0.025,0,0.025,0,0.75,0,0.75,0,0.5,0,0.5,0
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,14,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,15,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,3,2,1,0.258,0,0.258,0,7.74,0,7.74,0,0.5,0,0.5,0
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,4,2,2,0,0.239,0.239,0.258,0,7.17,7.17,7.74,0,0.48088531187122735,0.48088531187122735,0.5191146881287727
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,5,2,2,0,0.037,0.037,0.074,0,1.11,1.11,2.22,0,0.33333333333333337,0.33333333333333337,0.6666666666666667
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,6,2,1,0,0.007,0.007,0,0,0.21,0.21,0,0,1,1,0
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,8,2,1,0.33,0,0.33,0,9.9,0,9.9,0,0.5,0,0.5,0
9051,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,19,9,2,2,0.085,0.198,0.284,0.461,2.5500000000000003,5.94,8.52,13.83,0.10240963855421686,0.23855421686746983,0.34216867469879514,0.5554216867469879
9398,WAR,"NA_English","NA_English",English,F,6,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,11,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,12,2,1,0.037,0,0.037,0,1.11,0,1.11,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,14,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,15,2,2,0.231,0,0.231,0.111,6.930000000000001,0,6.930000000000001,3.33,0.4031413612565445,0,0.4031413612565445,0.19371727748691095
9398,WAR,"NA_English","NA_English",English,F,6,2,2,1,0.024,0,0.024,0,0.72,0,0.72,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,3,2,1,1.803,0,1.803,0,54.09,0,54.09,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,4,2,1,0.024,0,0.024,0,0.72,0,0.72,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,5,2,1,0.062,0,0.062,0,1.86,0,1.86,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9398,WAR,"NA_English","NA_English",English,F,6,7,2,1,0.05,0,0.05,0,1.5,0,1.5,0,0.5,0,0.5,0
9398,WAR,"NA_English","NA_English",English,F,6,8,2,2,0.036,0,0.036,0.039,1.0799999999999998,0,1.0799999999999998,1.17,0.32432432432432434,0,0.32432432432432434,0.35135135135135137
9398,WAR,"NA_English","NA_English",English,F,6,9,2,2,0.696,0,0.696,0.021,20.88,0,20.88,0.63,0.4925690021231423,0,0.4925690021231423,0.0148619957537155
9408,ROW,UK_English,UK_English,British English,M,27,1,2,3,0.222,0.243,0.465,0.153,6.66,7.29,13.95,4.59,0.2642857142857143,0.28928571428571426,0.5535714285714286,0.1821428571428571
9408,ROW,UK_English,UK_English,British English,M,27,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,11,2,1,0.038,0,0.038,0,1.14,0,1.14,0,0.5,0,0.5,0
9408,ROW,UK_English,UK_English,British English,M,27,12,2,2,0,0,0,1.037,0,0,0,31.11,0,0,0,1
9408,ROW,UK_English,UK_English,British English,M,27,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,14,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,15,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,2,2,2,0.336,0,0.336,0,10.08,0,10.08,0,0.5,0,0.5,0
9408,ROW,UK_English,UK_English,British English,M,27,3,2,2,0.008,0.044,0.052,0.197,0.24,1.3199999999999998,1.5599999999999998,5.91,0.0311284046692607,0.17120622568093383,0.20233463035019453,0.7665369649805448
9408,ROW,UK_English,UK_English,British English,M,27,4,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,6,2,2,0.139,0,0.139,0.257,4.17,0,4.17,7.71,0.25981308411214954,0,0.25981308411214954,0.4803738317757009
9408,ROW,UK_English,UK_English,British English,M,27,7,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,8,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9408,ROW,UK_English,UK_English,British English,M,27,9,2,2,0.201,0.007,0.208,0.003,6.03,0.21,6.239999999999999,0.09,0.4878640776699029,0.01699029126213592,0.5048543689320387,0.00728155339805825
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,1,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,10,2,2,0.212,0.596,0.808,0.053,6.359999999999999,17.88,24.24,1.59,0.19757688723205968,0.5554520037278659,0.7530288909599255,0.04939422180801491
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,11,2,6,0.269,0.144,0.413,0.161,8.07,4.319999999999999,12.39,4.83,0.3190984578884935,0.1708185053380783,0.48991696322657174,0.1909845788849348
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,12,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,13,2,3,0.144,0.049,0.193,0.02,4.319999999999999,1.47,5.79,0.6,0.40336134453781514,0.13725490196078433,0.5406162464985995,0.05602240896358543
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,14,2,7,0.348,0,0.348,0.362,10.44,0,10.44,10.86,0.3289224952741021,0,0.3289224952741021,0.3421550094517959
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,15,2,1,0.018,0,0.018,0,0.5399999999999999,0,0.5399999999999999,0,0.5,0,0.5,0
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,2,2,2,0.064,0.463,0.527,0.194,1.92,13.89,15.81,5.82,0.08152866242038216,0.5898089171974522,0.6713375796178344,0.24713375796178344
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,3,2,2,0.117,0,0.117,0.009,3.51,0,3.51,0.26999999999999996,0.4814814814814815,0,0.4814814814814815,0.03703703703703703
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,4,2,2,0.396,0.153,0.55,0.184,11.88,4.59,16.5,5.52,0.35044247787610616,0.13539823008849555,0.48672566371681414,0.16283185840707962
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,5,2,2,0.045,0.017,0.062,0.036,1.35,0.51,1.86,1.0799999999999998,0.3146853146853147,0.1188811188811189,0.4335664335664336,0.2517482517482518
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,6,2,3,0.104,0.023,0.127,0.014,3.1199999999999997,0.69,3.81,0.42,0.4244897959183674,0.09387755102040816,0.5183673469387755,0.05714285714285715
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,7,2,4,0.046,0.065,0.111,0.406,1.38,1.95,3.33,12.18,0.0817051509769094,0.11545293072824156,0.19715808170515095,0.7211367673179396
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,8,2,2,0,0.458,0.458,0.39,0,13.74,13.74,11.7,0,0.5400943396226415,0.5400943396226415,0.45990566037735847
9426,ROS,Arg_Spanish,Arg_Spanish,Spanish,M,16,9,2,3,0.02,0.158,0.178,0.253,0.6,4.74,5.34,7.59,0.04434589800443458,0.35033259423503327,0.3946784922394678,0.5609756097560975
9427,WAR,"NA_English","NA_English",English,M,9,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9427,WAR,"NA_English","NA_English",English,M,9,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9427,WAR,"NA_English","NA_English",English,M,9,11,2,3,0.015,0.147,0.162,0.326,0.45,4.41,4.86,9.78,0.02982107355864811,0.29224652087475145,0.3220675944333996,0.6481113320079523
9427,WAR,"NA_English","NA_English",English,M,9,12,2,3,0.151,0,0.151,1.81,4.53,0,4.53,54.3,0.07149621212121211,0,0.07149621212121211,0.8570075757575757
9427,WAR,"NA_English","NA_English",English,M,9,13,2,2,0.149,0,0.149,0.771,4.47,0,4.47,23.13,0.13938260056127222,0,0.13938260056127222,0.7212347988774556
9427,WAR,"NA_English","NA_English",English,M,9,14,2,1,0.229,0,0.229,0,6.87,0,6.87,0,0.5,0,0.5,0
9427,WAR,"NA_English","NA_English",English,M,9,15,2,2,0,0,0,0.609,0,0,0,18.27,0,0,0,1
9427,WAR,"NA_English","NA_English",English,M,9,2,2,1,0.057,0,0.057,0.376,1.71,0,1.71,11.28,0.1163265306122449,0,0.1163265306122449,0.7673469387755102
9427,WAR,"NA_English","NA_English",English,M,9,3,2,2,0.036,0,0.036,0.22,1.0799999999999998,0,1.0799999999999998,6.6,0.1232876712328767,0,0.1232876712328767,0.7534246575342466
9427,WAR,"NA_English","NA_English",English,M,9,4,2,8,0.171,0.088,0.26,0.729,5.130000000000001,2.6399999999999997,7.800000000000001,21.87,0.1474137931034483,0.07586206896551723,0.2241379310344827,0.6284482758620689
9427,WAR,"NA_English","NA_English",English,M,9,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9427,WAR,"NA_English","NA_English",English,M,9,6,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9427,WAR,"NA_English","NA_English",English,M,9,7,2,1,0.06,0,0.06,0,1.7999999999999998,0,1.7999999999999998,0,0.5,0,0.5,0
9427,WAR,"NA_English","NA_English",English,M,9,8,2,1,0.22,0,0.22,0,6.6,0,6.6,0,0.5,0,0.5,0
9427,WAR,"NA_English","NA_English",English,M,9,9,2,4,0.214,0,0.214,0.258,6.42,0,6.42,7.74,0.31195335276967934,0,0.31195335276967934,0.37609329446064144
9492,ROW,UK_English,UK_English,British English,F,15,1,2,2,0.156,0.307,0.463,0.193,4.68,9.21,13.89,5.79,0.1921182266009852,0.3780788177339901,0.5701970443349753,0.2376847290640394
9492,ROW,UK_English,UK_English,British English,F,15,10,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9492,ROW,UK_English,UK_English,British English,F,15,11,2,1,0,0.043,0.043,0,0,1.2899999999999998,1.2899999999999998,0,0,1,1,0
9492,ROW,UK_English,UK_English,British English,F,15,12,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9492,ROW,UK_English,UK_English,British English,F,15,13,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9492,ROW,UK_English,UK_English,British English,F,15,14,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
9492,ROW,UK_English,UK_English,British English,F,15,15,2,2,0.032,0,0.032,0.052,0.96,0,0.96,1.5599999999999998,0.2758620689655173,0,0.2758620689655173,0.4482758620689655
9492,ROW,UK_English,UK_English,British English,F,15,2,2,3,0.112,0.317,0.429,0.198,3.36,9.51,12.87,5.94,0.1515561569688769,0.428958051420839,0.5805142083897158,0.26792963464140734
9492,ROW,UK_English,UK_English,British English,F,15,3,2,3,0.114,0.064,0.178,0.048,3.42,1.92,5.34,1.44,0.33529411764705885,0.18823529411764708,0.5235294117647059,0.14117647058823532
9492,ROW,UK_English,UK_English,British English,F,15,4,2,4,0.046,0.024,0.07,0.301,1.38,0.72,2.1,9.03,0.1103117505995204,0.05755395683453238,0.16786570743405277,0.7218225419664268
9492,ROW,UK_English,UK_English,British English,F,15,5,2,3,0.088,0.493,0.581,0.4,2.6399999999999997,14.79,17.43,12,0.0823199251637044,0.46117867165575305,0.5434985968194574,0.3741814780168382
9492,ROW,UK_English,UK_English,British English,F,15,6,2,3,0.007,0.016,0.023,0.535,0.21,0.48,0.69,16.05,0.01238938053097345,0.02831858407079645,0.0407079646017699,0.9469026548672566
9492,ROW,UK_English,UK_English,British English,F,15,7,2,2,0.183,0.025,0.209,0.05,5.49,0.75,6.27,1.5,0.414027149321267,0.05656108597285068,0.4728506787330317,0.11312217194570136
