aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip.st,SpkrType,tds_mph.st,cds_mph.st,ads_mph.st
3090,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,1,Man,0,0,4.38
3090,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,1,Woman,0,0,13.95
3090,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,1,Child,0,0.57,20.76
3090,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,1,Woman,0,1.7999999999999998,0
3090,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,1,Child,0,0,17.669999999999998
3090,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,1,Woman,0,4.53,0
3090,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,1,Child,0,0,21.57
3090,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,1,Woman,0,3.81,0
3090,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,1,Child,0,0,2.19
3090,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,1,Woman,18.36,18.84,0
3090,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,1,Child,2.91,2.91,0.12
3090,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3090,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
3090,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
3090,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,1,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,1,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,1,31,13.928571428571429,8.62473932153252,1,Woman,0.39,0.39,0
3486,UK_English,UK_English,ROW,10,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,10,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,10,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,11,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,11,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,11,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,12,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,12,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,12,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,13,31,13.928571428571429,8.62473932153252,1,Child,0,1.68,0.72
3486,UK_English,UK_English,ROW,13,31,13.928571428571429,8.62473932153252,1,Man,4.0200000000000005,4.62,1.5299999999999998
3486,UK_English,UK_English,ROW,13,31,13.928571428571429,8.62473932153252,1,Woman,2.13,2.13,0.8099999999999999
3486,UK_English,UK_English,ROW,14,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,14,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,14,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,15,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,15,31,13.928571428571429,8.62473932153252,1,Man,0,0,4.0200000000000005
3486,UK_English,UK_English,ROW,15,31,13.928571428571429,8.62473932153252,1,Woman,0,0,0.21
3486,UK_English,UK_English,ROW,2,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,2,31,13.928571428571429,8.62473932153252,1,Man,0.39,0.39,0
3486,UK_English,UK_English,ROW,2,31,13.928571428571429,8.62473932153252,2,Woman,1.5,1.7999999999999998,0
3486,UK_English,UK_English,ROW,3,31,13.928571428571429,8.62473932153252,1,Child,9.66,9.66,1.71
3486,UK_English,UK_English,ROW,3,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,3,31,13.928571428571429,8.62473932153252,1,Woman,0,0.7799999999999999,0
3486,UK_English,UK_English,ROW,4,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,4,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,4,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,5,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,5,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,5,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,6,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,6,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,6,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,7,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,7,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,7,31,13.928571428571429,8.62473932153252,1,Woman,0.24,0.24,0
3486,UK_English,UK_English,ROW,8,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,8,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,8,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3486,UK_English,UK_English,ROW,9,31,13.928571428571429,8.62473932153252,0,Child,0,0,0
3486,UK_English,UK_English,ROW,9,31,13.928571428571429,8.62473932153252,0,Man,0,0,0
3486,UK_English,UK_English,ROW,9,31,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,1,14,13.928571428571429,8.62473932153252,1,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,1,14,13.928571428571429,8.62473932153252,1,Man,0,0.63,1.71
3510,Arg_Spanish,Arg_Spanish,ROS,1,14,13.928571428571429,8.62473932153252,1,Woman,21.39,21.39,0
3510,Arg_Spanish,Arg_Spanish,ROS,10,14,13.928571428571429,8.62473932153252,1,Child,0,0,7.23
3510,Arg_Spanish,Arg_Spanish,ROS,10,14,13.928571428571429,8.62473932153252,1,Man,0,0,2.6399999999999997
3510,Arg_Spanish,Arg_Spanish,ROS,10,14,13.928571428571429,8.62473932153252,1,Woman,0,0,1.62
3510,Arg_Spanish,Arg_Spanish,ROS,11,14,13.928571428571429,8.62473932153252,1,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,11,14,13.928571428571429,8.62473932153252,1,Man,0,0,12.96
3510,Arg_Spanish,Arg_Spanish,ROS,11,14,13.928571428571429,8.62473932153252,1,Woman,0,0,17.97
3510,Arg_Spanish,Arg_Spanish,ROS,12,14,13.928571428571429,8.62473932153252,1,Child,0,0,3.48
3510,Arg_Spanish,Arg_Spanish,ROS,12,14,13.928571428571429,8.62473932153252,1,Man,0,7.86,8.76
3510,Arg_Spanish,Arg_Spanish,ROS,12,14,13.928571428571429,8.62473932153252,1,Woman,6.63,6.63,5.46
3510,Arg_Spanish,Arg_Spanish,ROS,13,14,13.928571428571429,8.62473932153252,1,Child,4.92,4.92,5.49
3510,Arg_Spanish,Arg_Spanish,ROS,13,14,13.928571428571429,8.62473932153252,1,Man,0,5.43,0
3510,Arg_Spanish,Arg_Spanish,ROS,13,14,13.928571428571429,8.62473932153252,1,Woman,56.61,57.33,0
3510,Arg_Spanish,Arg_Spanish,ROS,14,14,13.928571428571429,8.62473932153252,1,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,14,14,13.928571428571429,8.62473932153252,1,Man,0,0,18.75
3510,Arg_Spanish,Arg_Spanish,ROS,14,14,13.928571428571429,8.62473932153252,1,Woman,0,0,10.29
3510,Arg_Spanish,Arg_Spanish,ROS,15,14,13.928571428571429,8.62473932153252,1,Child,0,0,0.72
3510,Arg_Spanish,Arg_Spanish,ROS,15,14,13.928571428571429,8.62473932153252,1,Man,0,1.14,0
3510,Arg_Spanish,Arg_Spanish,ROS,15,14,13.928571428571429,8.62473932153252,1,Woman,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,2,14,13.928571428571429,8.62473932153252,1,Child,0,0,1.5299999999999998
3510,Arg_Spanish,Arg_Spanish,ROS,2,14,13.928571428571429,8.62473932153252,1,Man,0,0.6,0
3510,Arg_Spanish,Arg_Spanish,ROS,2,14,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,3,14,13.928571428571429,8.62473932153252,1,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,3,14,13.928571428571429,8.62473932153252,1,Man,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,3,14,13.928571428571429,8.62473932153252,2,Woman,0,0,8.430000000000001
3510,Arg_Spanish,Arg_Spanish,ROS,4,14,13.928571428571429,8.62473932153252,0,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,4,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,4,14,13.928571428571429,8.62473932153252,1,Woman,11.82,11.82,0
3510,Arg_Spanish,Arg_Spanish,ROS,5,14,13.928571428571429,8.62473932153252,1,Child,11.25,11.25,2.5500000000000003
3510,Arg_Spanish,Arg_Spanish,ROS,5,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,5,14,13.928571428571429,8.62473932153252,1,Woman,14.34,16.11,0
3510,Arg_Spanish,Arg_Spanish,ROS,6,14,13.928571428571429,8.62473932153252,1,Child,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,6,14,13.928571428571429,8.62473932153252,0,Man,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,6,14,13.928571428571429,8.62473932153252,1,Woman,0,0,3.51
3510,Arg_Spanish,Arg_Spanish,ROS,7,14,13.928571428571429,8.62473932153252,1,Child,0,0,9.99
3510,Arg_Spanish,Arg_Spanish,ROS,7,14,13.928571428571429,8.62473932153252,1,Man,0,1.02,7.86
3510,Arg_Spanish,Arg_Spanish,ROS,7,14,13.928571428571429,8.62473932153252,1,Woman,0,10.5,12.27
3510,Arg_Spanish,Arg_Spanish,ROS,8,14,13.928571428571429,8.62473932153252,1,Child,0,0,14.25
3510,Arg_Spanish,Arg_Spanish,ROS,8,14,13.928571428571429,8.62473932153252,1,Man,0,3,0
3510,Arg_Spanish,Arg_Spanish,ROS,8,14,13.928571428571429,8.62473932153252,1,Woman,0,0,0
3510,Arg_Spanish,Arg_Spanish,ROS,9,14,13.928571428571429,8.62473932153252,1,Child,0,0,3.45
3510,Arg_Spanish,Arg_Spanish,ROS,9,14,13.928571428571429,8.62473932153252,1,Man,0,2.6999999999999997,0
3510,Arg_Spanish,Arg_Spanish,ROS,9,14,13.928571428571429,8.62473932153252,1,Woman,0,2.34,1.3199999999999998
3528,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,1,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,10,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,11,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,12,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,13,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,14,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,15,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,2,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,3,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,4,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,5,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,1,Man,5.52,5.52,0
3528,NA_English,NA_English,WAR,6,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,7,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,1,Man,0,0,0
3528,NA_English,NA_English,WAR,8,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3528,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,0,Child,0,0,0
3528,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,0,Man,0,0,0
3528,NA_English,NA_English,WAR,9,6,13.928571428571429,8.62473932153252,0,Woman,0,0,0
3542,NA_English,NA_English,SOD,1,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,1,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,1,2,13.928571428571429,8.62473932153252,5,Woman,0,1.11,32.34
3542,NA_English,NA_English,SOD,10,2,13.928571428571429,8.62473932153252,1,Child,0,0,0
3542,NA_English,NA_English,SOD,10,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,10,2,13.928571428571429,8.62473932153252,4,Woman,0.8099999999999999,0.8099999999999999,43.23
3542,NA_English,NA_English,SOD,11,2,13.928571428571429,8.62473932153252,1,Child,0,0.6599999999999999,0.99
3542,NA_English,NA_English,SOD,11,2,13.928571428571429,8.62473932153252,2,Man,0,0.32999999999999996,4.71
3542,NA_English,NA_English,SOD,11,2,13.928571428571429,8.62473932153252,7,Woman,5.970000000000001,11.34,23.28
3542,NA_English,NA_English,SOD,12,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,12,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,12,2,13.928571428571429,8.62473932153252,1,Woman,8.639999999999999,8.639999999999999,0
3542,NA_English,NA_English,SOD,13,2,13.928571428571429,8.62473932153252,1,Child,0,0,0
3542,NA_English,NA_English,SOD,13,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,13,2,13.928571428571429,8.62473932153252,4,Woman,5.94,5.94,28.26
3542,NA_English,NA_English,SOD,14,2,13.928571428571429,8.62473932153252,1,Child,0,0,0.5399999999999999
3542,NA_English,NA_English,SOD,14,2,13.928571428571429,8.62473932153252,1,Man,0,0,0
3542,NA_English,NA_English,SOD,14,2,13.928571428571429,8.62473932153252,7,Woman,2.5799999999999996,3.66,15.6
3542,NA_English,NA_English,SOD,15,2,13.928571428571429,8.62473932153252,1,Child,0,0,0
3542,NA_English,NA_English,SOD,15,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,15,2,13.928571428571429,8.62473932153252,7,Woman,0.42,1.5299999999999998,27.27
3542,NA_English,NA_English,SOD,2,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,2,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,2,2,13.928571428571429,8.62473932153252,3,Woman,0,0,20.040000000000003
3542,NA_English,NA_English,SOD,3,2,13.928571428571429,8.62473932153252,1,Child,0,0,0
3542,NA_English,NA_English,SOD,3,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,3,2,13.928571428571429,8.62473932153252,5,Woman,1.77,1.77,37.98
3542,NA_English,NA_English,SOD,4,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,4,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,4,2,13.928571428571429,8.62473932153252,1,Woman,52.11,52.11,0
3542,NA_English,NA_English,SOD,5,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,5,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,5,2,13.928571428571429,8.62473932153252,1,Woman,12.21,12.21,0
3542,NA_English,NA_English,SOD,6,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,6,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,6,2,13.928571428571429,8.62473932153252,1,Woman,14.88,14.88,0
3542,NA_English,NA_English,SOD,7,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,7,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,7,2,13.928571428571429,8.62473932153252,3,Woman,0,0,44.52
3542,NA_English,NA_English,SOD,8,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,8,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,8,2,13.928571428571429,8.62473932153252,1,Woman,2.37,2.37,0
3542,NA_English,NA_English,SOD,9,2,13.928571428571429,8.62473932153252,0,Child,0,0,0
3542,NA_English,NA_English,SOD,9,2,13.928571428571429,8.62473932153252,0,Man,0,0,0
3542,NA_English,NA_English,SOD,9,2,13.928571428571429,8.62473932153252,4,Woman,5.8500000000000005,5.8500000000000005,6.99
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,5,Child,1.608,10.368,3.576
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,2,Man,0,0,0.8400000000000001
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,5,Woman,0,1.104,25.56
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,3,Child,0,25.008,7.632000000000001
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,1,Woman,17.136,24.192,0
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,3,Child,0,19.2,0.8160000000000001
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,3,Man,0.456,1.344,12.744
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,2,Woman,0,7.512,5.88
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,1,Child,0,5.472,0
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,1,Man,0,0,2.04
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,1,Woman,6.192,6.192,4.319999999999999
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,2,Child,0,18.312,0
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,2,Man,0,0,1.3199999999999998
3729,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,2,Woman,0,0,43.032
